170	0.505
171	0.528
172	0.551
173	0.574
174	0.599
175	0.624
176	0.65
177	0.676
178	0.704
179	0.732
180	0.761
181	0.791
182	0.822
183	0.853
184	0.886
185	0.919
186	0.953
187	0.988
188	1.024
189	1.061
190	1.099
191	1.138
192	1.177
193	1.218
194	1.26
195	1.302
196	1.346
197	1.39
198	1.436
199	1.482
200	1.53
201	1.579
202	1.628
203	1.679
204	1.731
205	1.784
206	1.838
207	1.893
208	1.949
209	2.006
210	2.065
211	2.124
212	2.185
213	2.247
214	2.31
215	2.374
216	2.439
217	2.506
218	2.574
219	2.643
220	2.713
221	2.784
222	2.857
223	2.93
224	3.005
225	3.082
226	3.159
227	3.238
228	3.318
229	3.399
230	3.482
231	3.565
232	3.65
233	3.737
234	3.824
235	3.913
236	4.004
237	4.095
238	4.188
239	4.282
240	4.378
241	4.475
242	4.573
243	4.672
244	4.773
245	4.876
246	4.979
247	5.084
248	5.19
249	5.298
250	5.407
251	5.517
252	5.629
253	5.742
254	5.856
255	5.972
256	6.09
257	6.208
258	6.328
259	6.45
260	6.572
261	6.697
262	6.822
263	6.949
264	7.077
265	7.207
266	7.338
267	7.471
268	7.605
269	7.74
270	7.877
271	8.015
272	8.155
273	8.296
274	8.438
275	8.582
276	8.727
277	8.874
278	9.022
279	9.172
280	9.323
281	9.475
282	9.629
283	9.784
284	9.94
285	10.098
286	10.258
287	10.419
288	10.581
289	10.745
290	10.91
291	11.076
292	11.244
293	11.413
294	11.584
295	11.756
296	11.93
297	12.105
298	12.281
299	12.459
300	12.638
301	12.819
302	13
303	13.184
304	13.369
305	13.555
306	13.742
307	13.931
308	14.122
309	14.313
310	14.507
311	14.701
312	14.897
313	15.094
314	15.293
315	15.493
316	15.695
317	15.897
318	16.102
319	16.307
320	16.514
321	16.722
322	16.932
323	17.143
324	17.356
325	17.569
326	17.784
327	18.001
328	18.219
329	18.438
330	18.658
331	18.88
332	19.104
333	19.328
334	19.554
335	19.781
336	20.01
337	20.24
338	20.471
339	20.703
340	20.937
341	21.172
342	21.409
343	21.646
344	21.886
345	22.126
346	22.368
347	22.611
348	22.855
349	23.1
350	23.347
351	23.595
352	23.845
353	24.096
354	24.348
355	24.601
356	24.855
357	25.111
358	25.368
359	25.627
360	25.886
361	26.147
362	26.409
363	26.672
364	26.937
365	27.203
366	27.47
367	27.738
368	28.007
369	28.278
