0	329.98	330.01	300.00	319.99	-0.00100
1	329.90	329.92	299.96	319.96	-0.00002
2	329.82	329.84	299.92	319.94	0.00096
3	329.74	329.75	299.87	319.91	0.00194
4	329.67	329.66	299.83	319.88	0.00291
5	329.59	329.58	299.79	319.86	0.00389
6	329.51	329.49	299.75	319.83	0.00487
7	329.43	329.41	299.71	319.80	0.00585
8	329.35	329.32	299.66	319.78	0.00683
9	329.27	329.23	299.62	319.75	0.00781
10	329.19	329.15	299.58	319.72	0.00879
11	329.11	329.06	299.54	319.70	0.00976
12	329.04	328.97	299.50	319.67	0.01074
13	328.96	328.89	299.45	319.64	0.01172
14	328.88	328.80	299.41	319.62	0.01270
15	328.80	328.72	299.37	319.59	0.01368
16	328.72	328.63	299.33	319.56	0.01466
17	328.64	328.54	299.29	319.54	0.01563
18	328.56	328.46	299.24	319.51	0.01661
19	328.49	328.37	299.20	319.48	0.01759
20	328.41	328.28	299.16	319.46	0.01857
21	328.33	328.20	299.12	319.43	0.01955
22	328.25	328.11	299.08	319.40	0.02053
23	328.17	328.02	299.04	319.38	0.02151
24	328.09	327.94	298.99	319.35	0.02248
25	328.01	327.85	298.95	319.32	0.02346
26	327.93	327.77	298.91	319.30	0.02444
27	327.86	327.68	298.87	319.27	0.02542
28	327.78	327.59	298.83	319.24	0.02640
29	327.70	327.51	298.78	319.22	0.02738
30	327.62	327.42	298.74	319.19	0.02836
31	327.54	327.33	298.70	319.16	0.02933
32	327.46	327.24	298.66	319.14	0.03031
33	327.38	327.16	298.62	319.11	0.03129
34	327.30	327.07	298.57	319.08	0.03227
35	327.22	326.98	298.53	319.06	0.03325
36	327.14	326.89	298.49	319.03	0.03423
37	327.06	326.80	298.45	319.00	0.03520
38	326.98	326.72	298.40	318.98	0.03618
39	326.90	326.63	298.36	318.95	0.03716
40	326.82	326.54	298.32	318.92	0.03814
41	326.74	326.45	298.27	318.90	0.03912
42	326.66	326.36	298.23	318.87	0.04010
43	326.58	326.28	298.19	318.84	0.04108
44	326.50	326.19	298.14	318.82	0.04205
45	326.41	326.10	298.10	318.79	0.04303
46	326.33	326.01	298.06	318.76	0.04401
47	326.25	325.93	298.02	318.73	0.04499
48	326.17	325.84	297.97	318.70	0.04597
49	326.09	325.75	297.93	318.68	0.04695
50	326.01	325.66	297.89	318.65	0.04793
51	325.93	325.57	297.84	318.62	0.04890
52	325.85	325.49	297.80	318.60	0.04988
53	325.77	325.40	297.76	318.57	0.05086
54	325.69	325.31	297.71	318.54	0.05184
55	325.61	325.22	297.67	318.51	0.05282
56	325.53	325.13	297.63	318.48	0.05380
57	325.45	325.05	297.58	318.46	0.05477
58	325.37	324.96	297.54	318.43	0.05575
59	325.29	324.87	297.50	318.40	0.05673
60	325.21	324.78	297.45	318.38	0.05771
61	325.13	324.69	297.41	318.35	0.05869
62	325.05	324.60	297.37	318.32	0.05967
63	324.97	324.51	297.33	318.29	0.06065
64	324.88	324.42	297.28	318.26	0.06162
65	324.80	324.33	297.24	318.24	0.06260
66	324.72	324.24	297.20	318.21	0.06358
67	324.64	324.16	297.15	318.18	0.06456
68	324.56	324.07	297.11	318.15	0.06554
69	324.48	323.98	297.07	318.13	0.06652
70	324.40	323.89	297.02	318.10	0.06750
71	324.31	323.80	296.98	318.07	0.06847
72	324.23	323.71	296.94	318.04	0.06945
73	324.15	323.62	296.89	318.02	0.07043
74	324.07	323.53	296.85	317.99	0.07141
75	323.99	323.44	296.80	317.96	0.07239
76	323.91	323.35	296.76	317.93	0.07337
77	323.83	323.26	296.72	317.91	0.07434
78	323.75	323.17	296.67	317.88	0.07532
79	323.66	323.08	296.63	317.85	0.07630
80	323.58	322.99	296.58	317.82	0.07728
81	323.50	322.91	296.54	317.80	0.07826
82	323.42	322.82	296.49	317.77	0.07924
83	323.34	322.73	296.45	317.74	0.08022
84	323.26	322.64	296.41	317.71	0.08119
85	323.18	322.55	296.36	317.68	0.08217
86	323.09	322.46	296.32	317.66	0.08315
87	323.01	322.37	296.27	317.63	0.08413
88	322.93	322.28	296.23	317.60	0.08511
89	322.85	322.19	296.19	317.57	0.08609
90	322.77	322.10	296.14	317.54	0.08707
91	322.68	322.01	296.10	317.51	0.08804
92	322.60	321.92	296.05	317.48	0.08902
93	322.52	321.83	296.01	317.45	0.09000
94	322.43	321.74	295.97	317.43	0.09098
95	322.35	321.65	295.92	317.40	0.09196
96	322.27	321.56	295.88	317.37	0.09294
97	322.18	321.47	295.83	317.34	0.09391
98	322.10	321.38	295.79	317.31	0.09489
99	322.02	321.29	295.74	317.28	0.09587
100	321.93	321.20	295.70	317.25	0.09685
101	321.85	321.11	295.66	317.22	0.09783
102	321.77	321.02	295.61	317.20	0.09881
103	321.68	320.92	295.57	317.17	0.09979
104	321.60	320.83	295.52	317.14	0.10076
105	321.52	320.74	295.48	317.11	0.10174
106	321.44	320.65	295.43	317.08	0.10272
107	321.35	320.56	295.39	317.05	0.10370
108	321.27	320.47	295.34	317.02	0.10468
109	321.19	320.38	295.30	316.99	0.10566
110	321.10	320.29	295.25	316.97	0.10663
111	321.02	320.20	295.21	316.94	0.10761
112	320.94	320.11	295.16	316.91	0.10859
113	320.85	320.02	295.12	316.88	0.10957
114	320.77	319.93	295.07	316.85	0.11055
115	320.69	319.84	295.03	316.82	0.11153
116	320.60	319.75	294.98	316.79	0.11251
117	320.52	319.66	294.93	316.76	0.11348
118	320.44	319.57	294.89	316.74	0.11446
119	320.35	319.47	294.84	316.71	0.11544
120	320.27	319.38	294.80	316.68	0.11642
121	320.18	319.29	294.75	316.65	0.11740
122	320.10	319.20	294.71	316.62	0.11838
123	320.02	319.11	294.66	316.59	0.11936
124	319.93	319.02	294.62	316.56	0.12033
125	319.85	318.92	294.57	316.53	0.12131
126	319.76	318.83	294.53	316.50	0.12229
127	319.68	318.74	294.48	316.47	0.12327
128	319.60	318.65	294.43	316.44	0.12425
129	319.51	318.56	294.39	316.41	0.12523
130	319.43	318.46	294.34	316.38	0.12620
131	319.34	318.37	294.30	316.35	0.12718
132	319.26	318.28	294.25	316.32	0.12816
133	319.17	318.19	294.21	316.29	0.12914
134	319.09	318.10	294.16	316.26	0.13012
135	319.01	318.00	294.12	316.23	0.13110
136	318.92	317.91	294.07	316.20	0.13208
137	318.84	317.82	294.03	316.17	0.13305
138	318.75	317.73	293.98	316.14	0.13403
139	318.67	317.64	293.93	316.11	0.13501
140	318.59	317.55	293.89	316.09	0.13599
141	318.50	317.45	293.84	316.06	0.13697
142	318.42	317.36	293.79	316.03	0.13795
143	318.33	317.27	293.75	316.00	0.13893
144	318.25	317.18	293.70	315.97	0.13990
145	318.16	317.08	293.65	315.94	0.14088
146	318.08	316.99	293.61	315.91	0.14186
147	317.99	316.90	293.56	315.88	0.14284
148	317.91	316.80	293.51	315.85	0.14382
149	317.82	316.71	293.47	315.82	0.14480
150	317.74	316.62	293.42	315.79	0.14577
151	317.65	316.52	293.37	315.76	0.14675
152	317.57	316.43	293.33	315.73	0.14773
153	317.48	316.34	293.28	315.70	0.14871
154	317.39	316.24	293.23	315.67	0.14969
155	317.31	316.15	293.19	315.64	0.15067
156	317.22	316.06	293.14	315.61	0.15165
157	317.14	315.96	293.10	315.58	0.15262
158	317.05	315.87	293.05	315.55	0.15360
159	316.97	315.78	293.00	315.52	0.15458
160	316.88	315.68	292.96	315.49	0.15556
161	316.80	315.59	292.91	315.46	0.15654
162	316.71	315.50	292.86	315.43	0.15752
163	316.62	315.40	292.82	315.40	0.15850
164	316.54	315.31	292.77	315.37	0.15947
165	316.45	315.22	292.72	315.34	0.16045
166	316.37	315.12	292.68	315.31	0.16143
167	316.28	315.03	292.63	315.27	0.16241
168	316.20	314.94	292.58	315.24	0.16339
169	316.11	314.84	292.54	315.21	0.16437
170	316.03	314.75	292.49	315.18	0.16534
171	315.94	314.65	292.44	315.15	0.16632
172	315.85	314.56	292.39	315.12	0.16730
173	315.77	314.46	292.35	315.09	0.16828
174	315.68	314.37	292.30	315.06	0.16926
175	315.59	314.27	292.25	315.03	0.17024
176	315.50	314.18	292.20	315.00	0.17122
177	315.42	314.08	292.15	314.97	0.17219
178	315.33	313.99	292.11	314.94	0.17317
179	315.24	313.89	292.06	314.91	0.17415
180	315.15	313.80	292.01	314.88	0.17513
181	315.07	313.70	291.96	314.85	0.17611
182	314.98	313.61	291.91	314.82	0.17709
183	314.89	313.52	291.87	314.79	0.17807
184	314.80	313.42	291.82	314.76	0.17904
185	314.72	313.33	291.77	314.73	0.18002
186	314.63	313.23	291.72	314.69	0.18100
187	314.54	313.14	291.67	314.66	0.18198
188	314.46	313.04	291.62	314.63	0.18296
189	314.37	312.95	291.58	314.60	0.18394
190	314.28	312.85	291.53	314.57	0.18491
191	314.19	312.76	291.48	314.54	0.18589
192	314.11	312.66	291.43	314.51	0.18687
193	314.02	312.57	291.38	314.48	0.18785
194	313.93	312.47	291.34	314.45	0.18883
195	313.84	312.38	291.29	314.42	0.18981
196	313.76	312.28	291.24	314.39	0.19079
197	313.67	312.18	291.19	314.35	0.19176
198	313.58	312.09	291.14	314.32	0.19274
199	313.49	311.99	291.10	314.29	0.19372
200	313.40	311.89	291.05	314.26	0.19470
201	313.31	311.80	291.00	314.23	0.19568
202	313.23	311.70	290.95	314.19	0.19666
203	313.14	311.61	290.90	314.16	0.19763
204	313.05	311.51	290.85	314.13	0.19861
205	312.96	311.41	290.80	314.10	0.19959
206	312.87	311.32	290.76	314.07	0.20057
207	312.78	311.22	290.71	314.03	0.20155
208	312.69	311.12	290.66	314.00	0.20253
209	312.60	311.03	290.61	313.97	0.20351
210	312.52	310.93	290.56	313.94	0.20448
211	312.43	310.83	290.51	313.90	0.20546
212	312.34	310.74	290.46	313.87	0.20644
213	312.25	310.64	290.41	313.84	0.20742
214	312.16	310.54	290.36	313.81	0.20840
215	312.07	310.45	290.31	313.78	0.20938
216	311.98	310.35	290.27	313.74	0.21036
217	311.89	310.26	290.22	313.71	0.21133
218	311.81	310.16	290.17	313.68	0.21231
219	311.72	310.06	290.12	313.65	0.21329
220	311.63	309.97	290.07	313.62	0.21427
221	311.54	309.87	290.02	313.58	0.21525
222	311.45	309.77	289.97	313.55	0.21623
223	311.36	309.67	289.92	313.52	0.21720
224	311.27	309.58	289.87	313.49	0.21818
225	311.18	309.48	289.82	313.46	0.21916
226	311.09	309.38	289.78	313.42	0.22014
227	311.00	309.28	289.73	313.39	0.22112
228	310.91	309.18	289.68	313.36	0.22210
229	310.82	309.09	289.63	313.33	0.22308
230	310.73	308.99	289.58	313.29	0.22405
231	310.64	308.89	289.53	313.26	0.22503
232	310.55	308.79	289.48	313.23	0.22601
233	310.46	308.70	289.43	313.20	0.22699
234	310.37	308.60	289.38	313.16	0.22797
235	310.28	308.50	289.33	313.13	0.22895
236	310.19	308.40	289.28	313.10	0.22993
237	310.10	308.30	289.23	313.07	0.23090
238	310.01	308.21	289.17	313.03	0.23188
239	309.92	308.11	289.12	313.00	0.23286
240	309.83	308.01	289.07	312.97	0.23384
241	309.74	307.91	289.02	312.93	0.23482
242	309.65	307.81	288.97	312.90	0.23580
243	309.56	307.72	288.92	312.87	0.23677
244	309.47	307.62	288.87	312.84	0.23775
245	309.38	307.52	288.82	312.80	0.23873
246	309.29	307.42	288.77	312.77	0.23971
247	309.20	307.32	288.72	312.74	0.24069
248	309.11	307.22	288.67	312.71	0.24167
249	309.02	307.12	288.62	312.67	0.24265
250	308.93	307.02	288.57	312.64	0.24362
251	308.83	306.92	288.52	312.61	0.24460
252	308.74	306.83	288.46	312.57	0.24558
253	308.65	306.73	288.41	312.54	0.24656
254	308.56	306.63	288.36	312.51	0.24754
255	308.47	306.53	288.31	312.48	0.24852
256	308.38	306.43	288.26	312.44	0.24950
257	308.28	306.33	288.21	312.41	0.25047
258	308.19	306.23	288.16	312.38	0.25145
259	308.10	306.13	288.11	312.35	0.25243
260	308.01	306.03	288.06	312.31	0.25341
261	307.92	305.93	288.01	312.28	0.25439
262	307.83	305.83	287.95	312.25	0.25537
263	307.73	305.74	287.90	312.21	0.25634
264	307.64	305.64	287.85	312.18	0.25732
265	307.55	305.54	287.80	312.14	0.25830
266	307.46	305.44	287.75	312.11	0.25928
267	307.37	305.34	287.70	312.07	0.26026
268	307.27	305.24	287.64	312.04	0.26124
269	307.18	305.14	287.59	312.01	0.26222
270	307.09	305.04	287.54	311.97	0.26319
271	307.00	304.94	287.49	311.94	0.26417
272	306.91	304.84	287.44	311.90	0.26515
273	306.81	304.73	287.39	311.87	0.26613
274	306.72	304.63	287.33	311.83	0.26711
275	306.63	304.53	287.28	311.80	0.26809
276	306.53	304.43	287.23	311.76	0.26907
277	306.44	304.33	287.18	311.73	0.27004
278	306.35	304.23	287.13	311.70	0.27102
279	306.25	304.13	287.07	311.66	0.27200
280	306.16	304.03	287.02	311.63	0.27298
281	306.07	303.92	286.97	311.59	0.27396
282	305.97	303.82	286.92	311.56	0.27494
283	305.88	303.72	286.87	311.52	0.27591
284	305.78	303.62	286.82	311.49	0.27689
285	305.69	303.52	286.76	311.45	0.27787
286	305.60	303.42	286.71	311.42	0.27885
287	305.50	303.32	286.66	311.39	0.27983
288	305.41	303.22	286.61	311.35	0.28081
289	305.32	303.11	286.55	311.32	0.28179
290	305.22	303.01	286.50	311.28	0.28276
291	305.13	302.91	286.45	311.25	0.28374
292	305.04	302.81	286.39	311.21	0.28472
293	304.94	302.71	286.34	311.18	0.28570
294	304.85	302.60	286.29	311.14	0.28668
295	304.75	302.50	286.23	311.11	0.28766
296	304.66	302.40	286.18	311.07	0.28863
297	304.56	302.30	286.13	311.04	0.28961
298	304.47	302.19	286.07	311.00	0.29059
299	304.37	302.09	286.02	310.97	0.29157
300	304.28	301.99	285.97	310.93	0.29255
301	304.18	301.89	285.91	310.90	0.29353
302	304.09	301.78	285.86	310.86	0.29451
303	303.99	301.68	285.81	310.83	0.29548
304	303.90	301.58	285.75	310.79	0.29646
305	303.80	301.48	285.70	310.76	0.29744
306	303.71	301.37	285.65	310.72	0.29842
307	303.61	301.27	285.59	310.69	0.29940
308	303.52	301.17	285.54	310.65	0.30038
309	303.42	301.07	285.49	310.61	0.30136
310	303.33	300.96	285.43	310.58	0.30233
311	303.23	300.86	285.38	310.54	0.30331
312	303.14	300.76	285.33	310.51	0.30429
313	303.04	300.66	285.27	310.47	0.30527
314	302.95	300.55	285.22	310.44	0.30625
315	302.85	300.45	285.17	310.40	0.30723
316	302.76	300.34	285.11	310.37	0.30820
317	302.66	300.24	285.05	310.33	0.30918
318	302.56	300.14	285.00	310.30	0.31016
319	302.47	300.03	284.95	310.26	0.31114
320	302.37	299.93	284.89	310.23	0.31212
321	302.27	299.82	284.83	310.19	0.31310
322	302.18	299.72	284.78	310.16	0.31408
323	302.08	299.61	284.73	310.12	0.31505
324	301.98	299.51	284.67	310.08	0.31603
325	301.89	299.40	284.61	310.05	0.31701
326	301.79	299.30	284.56	310.01	0.31799
327	301.69	299.20	284.51	309.97	0.31897
328	301.60	299.09	284.45	309.94	0.31995
329	301.50	298.99	284.40	309.90	0.32093
330	301.40	298.88	284.34	309.86	0.32190
331	301.30	298.78	284.29	309.83	0.32288
332	301.21	298.67	284.23	309.79	0.32386
333	301.11	298.57	284.18	309.75	0.32484
334	301.01	298.46	284.12	309.72	0.32582
335	300.92	298.36	284.07	309.68	0.32680
336	300.82	298.25	284.01	309.64	0.32777
337	300.72	298.15	283.96	309.61	0.32875
338	300.63	298.04	283.90	309.57	0.32973
339	300.53	297.94	283.85	309.54	0.33071
340	300.43	297.83	283.79	309.50	0.33169
341	300.33	297.73	283.73	309.46	0.33267
342	300.23	297.62	283.68	309.43	0.33365
343	300.14	297.51	283.62	309.39	0.33462
344	300.04	297.41	283.57	309.35	0.33560
345	299.94	297.30	283.51	309.32	0.33658
346	299.84	297.19	283.45	309.28	0.33756
347	299.74	297.09	283.40	309.24	0.33854
348	299.64	296.98	283.34	309.21	0.33952
349	299.54	296.88	283.29	309.17	0.34050
350	299.45	296.77	283.23	309.13	0.34147
351	299.35	296.66	283.17	309.10	0.34245
352	299.25	296.56	283.12	309.06	0.34343
353	299.15	296.45	283.06	309.02	0.34441
354	299.05	296.34	283.01	308.98	0.34539
355	298.95	296.24	282.95	308.95	0.34637
356	298.85	296.13	282.89	308.91	0.34734
357	298.76	296.03	282.84	308.87	0.34832
358	298.66	295.92	282.78	308.83	0.34930
359	298.56	295.81	282.73	308.79	0.35028
360	298.46	295.70	282.67	308.75	0.35126
361	298.36	295.60	282.61	308.72	0.35224
362	298.26	295.49	282.56	308.68	0.35322
363	298.16	295.38	282.50	308.64	0.35419
364	298.06	295.27	282.45	308.60	0.35517
365	297.96	295.16	282.39	308.56	0.35615
366	297.86	295.06	282.33	308.52	0.35713
367	297.76	294.95	282.27	308.49	0.35811
368	297.66	294.84	282.22	308.45	0.35909
369	297.56	294.73	282.16	308.41	0.36007
370	297.46	294.62	282.10	308.37	0.36104
371	297.36	294.51	282.04	308.33	0.36202
372	297.26	294.41	281.98	308.30	0.36300
